Number of Teams,Recharge Rate,Game ID,Laser Damage,Special Damage,Map,Game Mode,Date,Player Count,Referee
2,High,13031,Normal,Normal,CTA-Joy,Normal,2016-09-22 00:04:00,10,omit
2,Normal,13032,Normal,Normal,kennedyNoDHT,Assassin,2016-09-22 00:35:00,12,omit
2,Recharge Rate:,13033,Laser Damage:,Special Damage:,Shrunk,Normal,2016-09-22 20:13:00,6,omit
2,High,13034,Normal,Normal,CTA-Joy,Normal,2016-09-22 21:45:00,8,Atomos
2,High,13035,Normal,Normal,CTA-Joy,Normal,2016-09-22 22:10:00,10,Atomos
2,Recharge Rate:,13036,Laser Damage:,Special Damage:,Shrunk,Normal,2016-09-22 22:39:00,8,omit
,,13037,,,,,,,
2,High,13038,Normal,Normal,CTA-Joy,Normal,2016-09-22 23:10:00,10,omit
2,High,13039,Normal,Normal,CTA-Joy,Normal,2016-09-23 01:27:00,6,tengo
2,High,13040,Normal,Normal,CTA-Joy,Normal,2016-09-23 02:34:00,8,Atomos
2,High,13041,Normal,Normal,CTA-Joy,Normal,2016-09-23 21:29:00,8,Genocide
2,Normal,13042,Normal,Normal,CTA-Stank,Normal,2016-09-23 21:52:00,8,Genocide
2,Recharge Rate:,13043,Laser Damage:,Special Damage:,JOY.VS.GO,Normal,2016-09-23 22:21:00,8,omit
2,Recharge Rate:,13044,Laser Damage:,Special Damage:,JOY.VS.GO,Normal,2016-09-23 23:10:00,8,omit
2,High,13045,Normal,Normal,CTA-Joy,Normal,2016-09-23 23:11:00,6,omit
,,13046,,,,,,,
2,High,13047,Normal,Normal,CTA-Insight,Normal,2016-09-24 00:00:00,8,omit
2,Recharge Rate:,13048,Laser Damage:,Special Damage:,JOY.VS.GO,Normal,2016-09-24 00:10:00,8,omit
2,High,13049,Normal,Normal,CTA-Joy,Normal,2016-09-24 01:07:00,6,Atomos
2,High,13050,Normal,Normal,CTA-Joy,Normal,2016-09-24 01:54:00,6,Atomos
2,Normal,13051,Normal,Normal,CTA-BFD,Normal,2016-09-24 02:22:00,6,Atomos
,,13052,,,,,,,
2,High,13053,Normal,Normal,CTA-Joy,Normal,2016-09-24 02:54:00,8,Atomos
2,Recharge Rate:,13054,Laser Damage:,Special Damage:,JOY.VS.GO,Normal,2016-09-24 03:23:00,8,omit
2,High,13055,Normal,Normal,CTA-Joy,Normal,2016-09-24 04:14:00,4,tengo
,,13056,,,,,,,
,,13057,,,,,,,
2,High,13058,Normal,Normal,CTA-Joy,Normal,2016-09-24 20:53:00,10,Atomos
2,High,13059,Normal,Normal,CTA-Joy,Normal,2016-09-24 21:07:00,6,omit
2,Normal,13060,Normal,Normal,Goy,Normal,2016-09-24 21:08:00,8,omit
4,Recharge Rate:,13061,Laser Damage:,Special Damage:,CTA-Icon-Waffles,Normal,2016-09-24 21:53:00,12,Atomos
2,Very High,13062,High,Normal,CTA-BaitOrSwitch,Normal,2016-09-24 22:19:00,14,Atomos
2,Very High,13063,Normal,Normal,Ballin.0.3,Normal,2016-09-24 22:48:00,10,southpaw
2,High,13064,Normal,Normal,CTA-Chirp,Normal,2016-09-24 23:15:00,10,southpaw
2,Normal,13065,Normal,Normal,Goy,Normal,2016-09-24 23:46:00,10,omit
2,Normal,13066,Normal,Normal,CTA-BFD,Normal,2016-09-25 00:15:00,8,Atomos
2,High,13067,Normal,Normal,CTA-Insight,Normal,2016-09-25 00:39:00,8,Atomos
2,High,13068,Normal,Normal,CTA-Joy,Normal,2016-09-25 01:15:00,10,Atomos
2,Recharge Rate:,13069,Laser Damage:,Special Damage:,CokeheadsJOY,Normal,2016-09-25 01:46:00,10,Atomos
2,High,13070,Normal,Normal,CTA-Joy,Normal,2016-09-25 02:33:00,6,tengo
2,Normal,13071,Normal,Normal,Goy,Normal,2016-09-25 20:15:00,8,omit
,,13072,,,,,,,
2,High,13073,Normal,Normal,CTA-Joy,Normal,2016-09-25 20:48:00,10,omit
2,Normal,13074,Normal,Normal,Goy,Normal,2016-09-25 21:10:00,8,omit
,,13075,,,,,,,
2,Normal,13076,Normal,Normal,Goy,Normal,2016-09-25 22:20:00,9,omit
2,High,13077,Normal,Normal,CTA-Joy,Normal,2016-09-25 22:21:00,8,omit
2,Normal,13078,Normal,Normal,CTA-Stank,Normal,2016-09-26 00:45:00,10,Atomos
2,High,13079,Normal,Normal,CTA-Joy,Normal,2016-09-26 20:01:00,8,omit
2,Normal,13080,Normal,Normal,Goy,Normal,2016-09-26 20:27:00,8,omit
2,High,13081,Normal,Normal,CTA-Joy,Normal,2016-09-26 21:02:00,8,omit
2,Normal,13082,Normal,Normal,Goy,Normal,2016-09-26 23:33:00,10,omit
2,High,13083,Normal,Normal,CTA-Joy,Normal,2016-09-26 23:35:00,10,omit
2,High,13084,Normal,Normal,CTA-Joy,Normal,2016-09-27 00:28:00,10,omit
2,Normal,13085,Normal,Normal,Goy,Normal,2016-09-27 01:31:00,8,omit
,,13086,,,,,,,
,,13087,,,,,,,
2,Normal,13088,Normal,Normal,Kennedy,Assassin,2016-09-27 18:12:00,8,omit
2,High,13089,Normal,Normal,CTA-Joy,Normal,2016-09-27 18:13:00,8,omit
,,13090,,,,,,,
2,High,13091,Normal,Normal,CTA-Joy,Normal,2016-09-27 20:17:00,6,omit
2,High,13092,Normal,Normal,CTA-Joy,Normal,2016-09-27 21:04:00,8,Atomos
2,High,13093,Normal,Normal,CTA-Joy,Normal,2016-09-27 21:33:00,8,Atomos
,,13094,,,,,,,
2,High,13095,Normal,Normal,CTA-Joy,Normal,2016-09-27 22:37:00,9,ctanizem
,,13096,,,,,,,
2,Very High,13097,High,Normal,CTA-BaitOrSwitch,Normal,2016-09-27 23:37:00,12,omit
2,Normal,13098,Normal,Normal,Goy,Normal,2016-09-27 23:39:00,6,omit
2,Normal,13099,Normal,Normal,Goy,Normal,2016-09-28 01:03:00,8,omit
2,Very High,13100,High,Normal,CTA-BaitOrSwitch,Normal,2016-09-28 01:34:00,10,omit
2,Very High,13101,Normal,Normal,Ballin.0.3,Normal,2016-09-28 21:31:00,10,southpaw
2,Normal,13102,Normal,Normal,Goy,Normal,2016-09-28 21:57:00,10,omit
2,Recharge Rate:,13103,Laser Damage:,Special Damage:,Fister2016,Normal,2016-09-28 22:23:00,8,omit
2,High,13104,Normal,Normal,CTA-Joy,Normal,2016-09-28 22:51:00,10,Referee
2,Normal,13105,Normal,Normal,Goy,Normal,2016-09-28 23:15:00,6,omit
2,Normal,13106,Normal,Normal,Goy,Normal,2016-09-29 22:43:00,8,omit
2,High,13107,Normal,Normal,CTA-Joy,Normal,2016-09-29 22:45:00,8,omit
2,Normal,13108,Normal,Normal,CTA-Stank,Normal,2016-09-29 23:10:00,8,ctanizem
2,High,13109,Normal,Normal,CTA-Joy,Normal,2016-09-29 23:36:00,8,omit
2,Very High,13110,Normal,High,GoodCompanynoDHT1.1,Normal,2016-09-30 00:56:00,10,Venture
2,Normal,13111,Normal,Normal,Goy,Normal,2016-09-30 22:49:00,10,omit
2,High,13112,Normal,Normal,CTA-Joy,Normal,2016-09-30 22:53:00,6,omit
2,Very High,13113,High,Normal,CTA-BaitOrSwitch,Normal,2016-09-30 23:23:00,10,ctanizem
2,Normal,13114,Normal,Normal,kennedyNoDHT,Assassin,2016-09-30 23:50:00,10,omit
2,High,13115,Normal,Normal,CTA-Joy,Normal,2016-10-01 00:38:00,10,omit
2,High,13116,Normal,Normal,CTA-Joy,Normal,2016-10-01 01:40:00,8,omit
2,High,13117,Normal,Normal,CTA-Joy,Normal,2016-10-01 03:26:00,6,omit
,,13118,,,,,,,
2,Normal,13119,Normal,Normal,Goy,Normal,2016-10-01 03:28:00,6,omit
2,Normal,13120,Normal,Normal,Goy,Normal,2016-10-01 03:30:00,10,omit
2,High,13121,Normal,Normal,CTA-Joy,Normal,2016-10-01 04:16:00,6,Atomos
,,13122,,,,,,,
2,Normal,13123,Normal,Normal,Goy,Normal,2016-10-01 21:15:00,6,omit
2,High,13124,Normal,Normal,CTA-Joy,Normal,2016-10-01 21:49:00,8,Atomos
2,Very High,13125,High,High,Hectic5.0,Normal,2016-10-01 22:24:00,8,Atomos
2,Recharge Rate:,13126,Laser Damage:,Special Damage:,Wink.0.0,Normal,2016-10-01 22:51:00,10,southpaw
2,Very High,13127,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-01 23:16:00,14,omit
2,Recharge Rate:,13128,Laser Damage:,Special Damage:,BoxedIn.0.0,Normal,2016-10-01 23:41:00,10,southpaw
2,High,13129,Normal,Normal,CTA-Joy,Normal,2016-10-02 00:56:00,8,tengo
2,Normal,13130,Normal,Normal,Goy,Normal,2016-10-02 01:54:00,8,tengo
,,13131,,,,,,,
,,13132,,,,,,,
2,High,13133,Normal,Normal,CTA-Joy,Normal,2016-10-02 22:31:00,8,ctanizem
2,High,13134,Normal,Normal,CTA-Joy,Normal,2016-10-03 20:41:00,8,omit
2,High,13135,Normal,Normal,CTA-Joy,Normal,2016-10-03 22:05:00,6,omit
2,Normal,13136,Normal,Normal,Goy,Normal,2016-10-03 22:33:00,9,omit
2,High,13137,Normal,Normal,CTA-Joy,Normal,2016-10-03 23:13:00,6,omit
2,Very High,13138,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-03 23:39:00,10,omit
2,Normal,13139,Normal,Normal,Goy,Normal,2016-10-03 23:57:00,8,omit
,,13140,,,,,,,
2,High,13141,Normal,Normal,Crowded(Assassin),Assassin,2016-10-04 00:29:00,12,omit
2,Normal,13142,Normal,Normal,Goy,Normal,2016-10-04 01:20:00,8,tengo
2,High,13143,Normal,Normal,CTA-Joy,Normal,2016-10-04 10:56:00,8,omit
,,13144,,,,,,,
,,13145,,,,,,,
,,13146,,,,,,,
,,13147,,,,,,,
2,Normal,13148,Normal,Normal,Goy,Normal,2016-10-04 21:30:00,6,omit
,,13149,,,,,,,
,,13150,,,,,,,
2,Normal,13151,Normal,Normal,CTA-BFD,Normal,2016-10-04 23:04:00,9,ctanizem
2,High,13152,Normal,Normal,CTA-Joy,Normal,2016-10-05 00:16:00,10,Atomos
2,Normal,13153,Normal,Normal,Goy,Normal,2016-10-05 21:42:00,8,omit
2,High,13154,Normal,Normal,CTA-Joy,Normal,2016-10-05 21:45:00,8,omit
,,13155,,,,,,,
2,High,13156,Normal,Normal,CTA-Joy,Normal,2016-10-05 22:59:00,10,omit
2,Very High,13157,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-05 23:00:00,10,omit
2,Recharge Rate:,13158,Laser Damage:,Special Damage:,Fister2016,Normal,2016-10-05 23:01:00,8,omit
2,Very High,13159,High,High,Stronghold2.0,Normal,2016-10-05 23:59:00,12,omit
1,High,13160,High,High,FFA-Deathomatic,Normal,2016-10-06 00:00:00,10,omit
2,High,13161,Normal,Normal,CTA-Joy,Normal,2016-10-06 20:44:00,6,omit
2,Normal,13162,Normal,Normal,Goy,Normal,2016-10-06 21:12:00,8,omit
2,High,13163,Normal,Normal,CTA-Joy,Normal,2016-10-06 21:47:00,10,omit
2,Very High,13164,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-06 22:12:00,14,omit
2,Very High,13165,High,Normal,CTA-SmearUltimate,Normal,2016-10-06 22:47:00,8,ctanizem
2,High,13166,Normal,Normal,CTA-Joy,Normal,2016-10-06 23:38:00,10,Atomos
2,Normal,13167,Normal,Normal,CTA-Tribal,Normal,2016-10-07 00:26:00,12,Atomos
2,Very High,13168,Normal,High,GoodCompanynoDHT1.1,Normal,2016-10-07 00:41:00,10,Venture
2,High,13169,Normal,Normal,CTA-Joy,Normal,2016-10-07 00:55:00,8,Atomos
2,High,13170,Normal,Normal,CTA-Joy,Normal,2016-10-07 00:58:00,8,Atomos
2,Normal,13171,Normal,Normal,Goy,Normal,2016-10-07 01:37:00,4,tengo
2,High,13172,Normal,Normal,CTA-Joy,Normal,2016-10-07 01:58:00,8,tengo
1,Recharge Rate:,13173,Laser Damage:,Special Damage:,FFA-Crammed.0.0,Normal,2016-10-07 02:24:00,6,tengo
2,High,13174,Normal,Normal,CTA-Joy,Normal,2016-10-07 19:04:00,6,omit
2,High,13175,Normal,Normal,CTA-Joy,Normal,2016-10-07 20:24:00,6,omit
2,Very High,13176,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-07 23:13:00,16,tengo
2,Recharge Rate:,13177,Laser Damage:,Special Damage:,Goy2.0,Normal,2016-10-07 23:15:00,8,omit
2,Very High,13178,High,Normal,Trenches-XL,Normal,2016-10-07 23:47:00,12,tengo
2,High,13179,Normal,Normal,GG_remix,Normal,2016-10-08 00:18:00,14,tengo
2,Very High,13180,Normal,Normal,Money-Regen,Assassin,2016-10-08 00:50:00,10,tengo
2,High,13181,Normal,Normal,CTA-Joy,Normal,2016-10-08 01:11:00,10,tengo
2,High,13182,Normal,Normal,CTA-Joy,Normal,2016-10-08 02:39:00,6,tengo
2,High,13183,Normal,Normal,CTA-Joy,Normal,2016-10-08 20:17:00,8,omit
2,High,13184,Normal,Normal,CTA-Joy,Normal,2016-10-08 21:28:00,10,omit
2,Very High,13185,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-08 21:58:00,12,omit
2,Recharge Rate:,13186,Laser Damage:,Special Damage:,Goy2.0,Normal,2016-10-08 22:32:00,8,omit
2,Very High,13187,High,High,Hectic5.0,Normal,2016-10-08 23:09:00,8,ctanizem
4,Normal,13188,Normal,Normal,Deathomatic,Normal,2016-10-08 23:49:00,16,omit
2,Very High,13189,Normal,Normal,koth.0.9b(250),Domination,2016-10-09 00:17:00,18,Venture
2,Very High,13190,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-09 00:41:00,16,omit
2,Recharge Rate:,13191,Laser Damage:,Special Damage:,Goy2.0,Normal,2016-10-09 01:19:00,10,omit
2,High,13192,Normal,Normal,CTA-Joy,Normal,2016-10-09 22:21:00,10,Genocide
2,Very High,13193,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-10 00:16:00,12,ctanizem
,,13194,,,,,,,
2,High,13195,Normal,Normal,CTA-Joy,Normal,2016-10-10 00:59:00,10,tengo
2,Recharge Rate:,13196,Laser Damage:,Special Damage:,CartmansLastBattle,Normal,2016-10-10 01:26:00,10,omit
2,Recharge Rate:,13197,Laser Damage:,Special Damage:,Goy2.0,Normal,2016-10-10 02:00:00,8,omit
2,High,13198,Normal,Normal,CTA-Joy,Normal,2016-10-10 02:23:00,10,omit
2,Normal,13199,Normal,Normal,CTA-BFD,Normal,2016-10-10 02:55:00,6,tengo
2,High,13200,Normal,Normal,CTA-Joy,Normal,2016-10-10 03:38:00,6,spliff
2,Very High,13201,Normal,High,GoodCompanynoDHT1.1,Normal,2016-10-10 21:14:00,10,Venture
2,Recharge Rate:,13202,Laser Damage:,Special Damage:,Goy2.0,Normal,2016-10-10 22:32:00,8,omit
,,13203,,,,,,,
2,Very High,13204,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-10 22:56:00,10,omit
2,Normal,13205,Normal,Normal,CTA-Tribal,Normal,2016-10-10 23:24:00,8,omit
2,Normal,13206,Normal,Normal,SGLGO2011,Normal,2016-10-10 23:56:00,8,omit
2,Normal,13207,Normal,Normal,CTA-Stank,Normal,2016-10-11 02:12:00,8,spliff
2,Normal,13208,Normal,Normal,CTA-BFD,Normal,2016-10-11 03:18:00,6,spliff
2,High,13209,Normal,Normal,CTA-Joy,Normal,2016-10-11 04:00:00,6,spliff
2,High,13210,Normal,Normal,CTA-Joy,Normal,2016-10-11 04:24:00,6,spliff
2,Very High,13211,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-11 21:04:00,10,tengo
,,13212,,,,,,,
2,Normal,13213,Normal,Normal,Battle2k,Normal,2016-10-11 21:34:00,8,omit
2,High,13214,Normal,Normal,Note.2,Normal,2016-10-11 22:03:00,8,ctanizem
2,High,13215,Normal,Normal,CTA-Joy,Normal,2016-10-11 22:31:00,10,omit
2,Normal,13216,Normal,Normal,Battle2k,Normal,2016-10-11 23:03:00,12,omit
2,Very High,13217,High,Normal,BaitOrSwitch2,Normal,2016-10-12 00:26:00,10,tengo
2,Very High,13218,High,High,Stronghold2.0,Normal,2016-10-12 00:56:00,8,tengo
2,High,13219,Normal,Normal,CTA-Joy,Normal,2016-10-12 02:24:00,10,tengo
2,High,13220,Normal,Normal,CTA-Joy,Normal,2016-10-12 03:22:00,8,spliff
2,High,13221,Normal,Normal,CTA-Joy,Normal,2016-10-12 04:02:00,6,tengo
2,High,13222,Normal,Normal,CTA-Joy,Normal,2016-10-12 21:55:00,10,Atomos
2,Very High,13223,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-12 23:49:00,12,ctanizem
2,Normal,13224,Normal,Normal,Battle2k,Normal,2016-10-13 00:16:00,12,omit
2,Very High,13225,High,High,Hectic5.0,Normal,2016-10-13 01:04:00,8,Atomos
2,High,13226,Normal,Normal,CTA-Joy,Normal,2016-10-13 20:45:00,8,tengo
2,Normal,13227,Normal,Normal,CTA-Tribal,Normal,2016-10-13 21:34:00,10,southpaw
,,13228,,,,,,,
2,Normal,13229,Normal,Normal,Goy,Normal,2016-10-13 22:29:00,8,omit
2,Very High,13230,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-13 22:49:00,8,omit
2,High,13231,Normal,Normal,CTA-Joy,Normal,2016-10-13 23:32:00,10,omit
2,Normal,13232,Normal,Normal,Battle2k,Normal,2016-10-14 00:03:00,10,omit
,,13233,,,,,,,
,,13234,,,,,,,
2,High,13235,Normal,Normal,CTA-Joy,Normal,2016-10-14 00:30:00,10,omit
2,High,13236,Normal,Normal,CTA-Joy,Normal,2016-10-14 01:30:00,8,omit
2,Normal,13237,Normal,Normal,Battle2k,Normal,2016-10-14 01:56:00,10,omit
2,High,13238,Normal,Normal,CTA-Joy,Normal,2016-10-14 02:48:00,8,tengo
2,Normal,13239,Normal,Normal,CTA-BFD,Normal,2016-10-14 03:19:00,8,tengo
2,High,13240,Normal,Normal,CTA-Joy,Normal,2016-10-14 03:58:00,6,tengo
2,Recharge Rate:,13241,Laser Damage:,Special Damage:,CTA-Bait,Normal,2016-10-14 22:17:00,14,omit
2,Normal,13242,Normal,Normal,Battle2k,Normal,2016-10-14 22:19:00,12,omit
2,High,13243,Normal,Normal,CTA-Joy,Normal,2016-10-14 23:20:00,10,ctanizem
2,High,13244,Normal,Normal,GG_remix,Normal,2016-10-14 23:21:00,12,Venture
2,Normal,13245,Normal,Normal,Battle2k,Normal,2016-10-14 23:45:00,12,omit
2,High,13246,Normal,Normal,StraightStrokin,Normal,2016-10-15 00:07:00,12,ctanizem
,,13247,,,,,,,
2,Very High,13248,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-15 00:31:00,14,omit
2,Normal,13249,Normal,Normal,Battle2k,Normal,2016-10-15 00:59:00,12,omit
2,Recharge Rate:,13250,Laser Damage:,Special Damage:,Money-Regen2.0,Assassin,2016-10-15 01:18:00,10,ctanizem
2,High,13251,Normal,Normal,CTA-Joy,Normal,2016-10-15 01:51:00,10,tengo
,,13252,,,,,,,
,,13253,,,,,,,
2,High,13254,Normal,Normal,CTA-Joy,Normal,2016-10-15 22:48:00,10,ctanizem
,,13255,,,,,,,
,,13256,,,,,,,
,,13257,,,,,,,
,,13258,,,,,,,
,,13259,,,,,,,
,,13260,,,,,,,
,,13261,,,,,,,
,,13262,,,,,,,
2,Very High,13263,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-16 00:21:00,14,tengo
,,13264,,,,,,,
,,13265,,,,,,,
,,13266,,,,,,,
,,13267,,,,,,,
,,13268,,,,,,,
2,Recharge Rate:,13269,Laser Damage:,Special Damage:,Goy2.0,Normal,2016-10-16 01:28:00,8,tengo
2,High,13270,Normal,Normal,CTA-Joy,Normal,2016-10-16 02:49:00,6,tengo
2,Normal,13271,Normal,Normal,SGLGO2011,Normal,2016-10-16 20:35:00,8,Atomos
2,High,13272,Normal,Normal,CTA-Joy,Normal,2016-10-16 21:33:00,8,Venture
2,Very High,13273,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-16 23:39:00,10,ctanizem
2,Normal,13274,Normal,Normal,SGLGO2011,Normal,2016-10-17 00:57:00,8,omit
2,High,13275,Normal,Normal,CTA-Joy,Normal,2016-10-17 01:13:00,10,spliff
2,High,13276,Normal,Normal,CTA-Joy,Normal,2016-10-17 02:50:00,6,spliff
,,13277,,,,,,,
2,High,13278,Normal,Normal,CTA-Joy,Normal,2016-10-17 03:24:00,8,spliff
2,High,13279,Normal,Normal,CTA-Joy,Normal,2016-10-17 20:35:00,10,tengo
2,High,13280,Normal,Normal,CTA-Joy,Normal,2016-10-17 21:22:00,8,tengo
2,High,13281,Normal,Normal,CTA-Joy,Normal,2016-10-17 22:14:00,8,Atomos
2,Normal,13282,Normal,Normal,CTA-Tribal,Normal,2016-10-17 22:45:00,10,Atomos
2,Very High,13283,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-17 23:15:00,12,Atomos
2,Normal,13284,Normal,Normal,Battle2k,Normal,2016-10-17 23:37:00,8,omit
2,Recharge Rate:,13285,Laser Damage:,Special Damage:,Fister2016,Normal,2016-10-18 00:04:00,12,omit
2,Recharge Rate:,13286,Laser Damage:,Special Damage:,CTA-Fisted,Normal,2016-10-18 00:33:00,12,Atomos
2,High,13287,Normal,Normal,CTA-Joy,Normal,2016-10-18 01:00:00,10,omit
2,Normal,13288,Normal,Normal,CTA-BFD,Normal,2016-10-18 01:21:00,12,Atomos
2,High,13289,Normal,Normal,CTA-Joy,Normal,2016-10-18 01:56:00,10,Atomos
2,Recharge Rate:,13290,Laser Damage:,Special Damage:,CTA_Challenge,Normal,2016-10-18 02:32:00,12,southpaw
2,High,13291,Normal,Normal,Slug.0.0,Normal,2016-10-18 20:01:00,6,tengo
2,High,13292,Normal,Normal,CTA-Joy,Normal,2016-10-18 20:39:00,8,tengo
2,Normal,13293,Normal,Normal,CTA-Tribal,Normal,2016-10-18 21:32:00,8,tengo
2,Very High,13294,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-18 21:48:00,14,omit
2,Normal,13295,Normal,Normal,Battle2.0,Normal,2016-10-18 22:13:00,12,omit
2,High,13296,Normal,Normal,CTA-Joy,Normal,2016-10-18 23:28:00,10,Atomos
2,High,13297,Normal,Normal,GG_remix,Normal,2016-10-18 23:51:00,14,Genocide
2,Very High,13298,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-19 00:17:00,12,tengo
2,High,13299,Normal,Normal,CTA-Joy,Normal,2016-10-19 00:47:00,6,tengo
2,High,13300,Normal,Normal,CTA-Joy,Normal,2016-10-19 01:27:00,6,tengo
2,Recharge Rate:,13301,Laser Damage:,Special Damage:,Goy2.0,Normal,2016-10-19 01:43:00,6,tengo
2,High,13302,Normal,Normal,CTA-Joy,Normal,2016-10-19 02:10:00,6,tengo
2,High,13303,Normal,Normal,CTA-Joy,Normal,2016-10-19 02:41:00,6,tengo
2,High,13304,Normal,Normal,CTA-Joy,Normal,2016-10-19 03:13:00,8,spliff
2,High,13305,Normal,Normal,CTA-Joy,Normal,2016-10-19 03:47:00,6,spliff
2,High,13306,Normal,Normal,CTA-Joy,Normal,2016-10-19 20:57:00,8,Genocide
2,Recharge Rate:,13307,Laser Damage:,Special Damage:,CTA-GO,Normal,2016-10-19 21:45:00,8,Atomos
2,High,13308,Normal,Normal,CTA-Joy,Normal,2016-10-19 22:27:00,10,Atomos
2,Very High,13309,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-19 22:57:00,14,Atomos
2,Normal,13310,Normal,Normal,CTA-Tribal,Normal,2016-10-19 23:28:00,14,Atomos
2,Normal,13311,Normal,Normal,CTA-BFD,Normal,2016-10-19 23:54:00,12,Atomos
2,Normal,13312,Normal,Normal,Battle2k,Normal,2016-10-20 00:24:00,12,tengo
2,Recharge Rate:,13313,Laser Damage:,Special Damage:,CTA-Fisted,Normal,2016-10-20 00:39:00,10,Atomos
2,High,13314,Normal,Normal,CTA-Joy,Normal,2016-10-20 01:14:00,8,Atomos
2,Recharge Rate:,13315,Laser Damage:,Special Damage:,CTA-SmallFlag,Normal,2016-10-20 01:41:00,8,Atomos
2,High,13316,Normal,Normal,CTA-Joy,Normal,2016-10-20 02:18:00,8,Atomos
2,High,13317,Normal,Normal,CTA-Insight,Normal,2016-10-20 02:34:00,8,Atomos
2,Recharge Rate:,13318,Laser Damage:,Special Damage:,Shrunk,Normal,2016-10-20 03:03:00,6,Atomos
2,Normal,13319,Normal,Normal,CTA-BFD,Normal,2016-10-20 03:49:00,4,spliff
2,High,13320,Normal,Normal,CTA-Joy,Normal,2016-10-20 20:59:00,10,omit
2,Normal,13321,Normal,Normal,Battle2.0,Normal,2016-10-20 21:34:00,10,omit
2,Normal,13322,Normal,Normal,Goy,Normal,2016-10-20 22:25:00,8,omit
2,Normal,13323,Normal,Normal,CTA-Tribal,Normal,2016-10-20 23:17:00,14,Atomos
2,High,13324,Normal,Normal,GG_remix,Normal,2016-10-20 23:54:00,12,Atomos
2,High,13325,Normal,Normal,CTA-Joy,Normal,2016-10-21 01:06:00,8,tengo
,,13326,,,,,,,
2,Low,13327,Normal,Normal,CTA-Robber,Normal,2016-10-21 01:32:00,14,Atomos
2,Very High,13328,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-21 02:04:00,12,tengo
2,High,13329,Normal,Normal,CTA-Joy,Normal,2016-10-21 02:36:00,10,tengo
2,High,13330,Normal,Normal,CTA-Joy,Normal,2016-10-21 03:32:00,6,spliff
,,13331,,,,,,,
2,High,13332,Normal,Normal,CTA-Joy,Normal,2016-10-21 20:06:00,8,omit
2,High,13333,Normal,Normal,CTA-Joy,Normal,2016-10-21 20:42:00,10,tengo
2,Normal,13334,Normal,Normal,Battle2.0,Normal,2016-10-21 21:27:00,12,omit
2,High,13335,Normal,Normal,CTA-Slug,Normal,2016-10-21 21:54:00,10,southpaw
2,Very High,13336,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-21 22:32:00,14,southpaw
2,High,13337,Normal,Normal,CTA-Chirp,Normal,2016-10-21 23:02:00,10,southpaw
2,Very High,13338,High,Normal,CTA-BaitOrSwitch,Normal,2016-10-21 23:31:00,14,tengo
2,Low,13339,Normal,Normal,CTA-Robber,Normal,2016-10-21 23:54:00,12,Atomos
2,High,13340,Normal,Normal,CTA-Joy,Normal,2016-10-22 00:34:00,10,tengo
2,High,13341,High,Normal,CTA-Entice,Normal,2016-10-22 00:59:00,8,Atomos
2,Normal,13342,Normal,Normal,CG_CFG,Normal,2016-10-22 01:57:00,8,Atomos
2,High,13343,Normal,Normal,CTA-Joy,Normal,2016-10-22 02:21:00,6,Atomos
2,High,13344,Normal,Normal,CTA-Joy,Normal,2016-10-22 02:49:00,10,Atomos
2,High,13345,Normal,Normal,CTA-Joy,Normal,2016-10-22 03:13:00,8,Atomos
2,Normal,13346,Normal,Normal,Battle2.0,Normal,2016-10-22 09:59:00,10,omit
2,High,13347,Normal,Normal,CTA-Joy,Normal,2016-10-22 21:16:00,8,omit
2,High,13348,Normal,Normal,CTA-Joy,Normal,2016-10-22 22:30:00,8,omit
2,High,13349,Normal,Normal,CTA-Joy,Normal,2016-10-22 23:05:00,10,tengo
2,High,13350,Normal,Normal,CTA-Slug,Normal,2016-10-22 23:47:00,8,southpaw
2,High,13351,Normal,Normal,CTA-Joy,Normal,2016-10-23 01:49:00,10,tengo
2,Normal,13352,Normal,Normal,CTA-BFD,Normal,2016-10-23 02:20:00,8,tengo
2,High,13353,Normal,Normal,CTA-Joy,Normal,2016-10-23 02:57:00,10,tengo
2,High,13354,Normal,Normal,CTA-Joy,Normal,2016-10-23 03:29:00,6,tengo
2,High,13355,Normal,Normal,CTA-Joy,Normal,2016-10-23 20:37:00,6,omit
